pmid,pmcid
31464350,10324342
31464350,10339354
31464350,10460207
31464350,10614441
31464350,10665329
31464350,10723236
31464350,10754316
31464350,10789403
31464350,11073930
31464350,11075903
31464350,11160810
31464350,11180866
31464350,11188225
31464350,11233508
31464350,11235789
31464350,11341260
31464350,11385176
31464350,11651210
31464350,11688647
31464350,11711266
31464350,11732882
31464350,11846500
31464350,11849525
31464350,12181552
31464350,12193193
31464350,6951811
31464350,7347582
31464350,7422410
31464350,7467390
31464350,7530326
31464350,7617118
31464350,7643014
31464350,7848140
31464350,8101197
31464350,8192831
31464350,8226251
31464350,8295270
31464350,8392766
31464350,8518184
31464350,8867857
31464350,9011212
31464350,9140106
31464350,9147745
31464350,9324237
31464350,9331560
31464350,9405035
31464350,9489676
31464350,9605210
31464350,9613524
31464350,9741744
31464350,9858915
31464350,9978253
31466899,10302283
31466899,10728458
31466899,10786360
31466899,7500433
31466899,9885983
31471823,10451677
31471823,8081930
31473613,6720236
31475879,10563141
31475879,11143471
31475879,11607131
31475879,7203624
31475879,7308749
31481540,10071779
31481540,10117081
31481540,10136485
31481540,10166433
31481540,10173908
31481540,10257731
31481540,10283347
31481540,10331328
31481540,10331951
31481540,10414692
31481540,10434839
31481540,10577649
31481540,10848232
31481540,10887648
31481540,10911542
31481540,11283578
31481540,11296004
31481540,11489153
31481540,11512139
31481540,11713431
31481540,11867868
31481540,12066797
31481540,6996729
31481540,7177357
31481540,7304341
31481540,7312526
31481540,7399884
31481540,7503502
31481540,7816172
31481540,8033545
31481540,8237098
31481540,8495887
31481540,8529899
31481540,8634288
31481540,8824449
31481540,8854443
31481540,8998497
31481540,9004133
31481540,9032473
31481540,9036976
31481540,9037013
31481540,9047055
31481540,9154282
31481540,9173433
31481540,9185176
31481540,9213199
31481540,9494410
31481540,9512687
31481540,9575979
31481540,9776699
31481540,9852353
31481540,9856507
31481540,9905258
31481540,9924274
31493631,10923198
31493631,11626996
31493631,9295524
31494618,10034254
31494618,10508332
31494618,10664853
31494618,11428988
31494618,11975480
31494618,12041443
31494618,12247108
31494618,6731882
31494618,7682464
31494618,7896580
31494618,8077048
31494618,8088205
31494618,8603279
31494618,8628700
31494618,8834876
31494618,9053971
31494618,9426287
31494719,10653283
31494719,10697784
31494719,10895818
31494719,11337138
31494719,11470222
31494719,11703056
31494719,11853007
31494719,12033412
31494719,12113496
31494719,6732152
31494719,7158210
31494719,7216217
31494719,7746423
31494719,8128354
31494719,8357458
31494719,8590192
31494719,9000122
31494719,9810199
31495278,10028501
31495278,10035211
31495278,10091785
31495278,10168650
31495278,10192076
31495278,10228769
31495278,10242542
31495278,10289498
31495278,10321324
31495278,10346994
31495278,10347833
31495278,10360165
31495278,10472797
31495278,10546167
31495278,10559409
31495278,10662390
31495278,10840706
31495278,10876622
31495278,10915474
31495278,11024812
31495278,11062801
31495278,11198321
31495278,11224312
31495278,11224419
31495278,11254556
31495278,11286177
31495278,11333119
31495278,11550347
31495278,11560523
31495278,11612608
31495278,11634560
31495278,11775729
31495278,12051393
31495278,12096286
31495278,12135016
31495278,12146881
31495278,12256702
31495278,7367795
31495278,7704760
31495278,8011824
31495278,8092990
31495278,8452893
31495278,8457430
31495278,8588699
31495278,8617587
31495278,8832286
31495278,9031058
31495278,9076812
31495278,9214277
31495278,9218546
31495278,9225655
31495278,9273843
31495278,9340649
31495278,9436257
31495278,9490714
31495278,9575330
31495278,9670574
31495278,9727220
31495278,9847245
31495278,9859423
31495278,9884655
31495278,9887992
31495675,6939449
31495675,8760026
31503161,11966193
31503161,6768706
31503161,8336128
31503161,8502304
31503161,9228515
31503384,10012431
31503384,10047723
31503384,10069411
31503384,10139825
31503384,10150937
31503384,10193167
31503384,10201806
31503384,10262604
31503384,10339587
31503384,10356906
31503384,10433668
31503384,10554569
31503384,10664516
31503384,10798256
31503384,10864835
31503384,10922552
31503384,11114794
31503384,11222307
31503384,11339740
31503384,11425142
31503384,11527587
31503384,11825270
31503384,11977913
31503384,6982538
31503384,7067087
31503384,7089869
31503384,7371537
31503384,7451974
31503384,7473491
31503384,7547473
31503384,7606828
31503384,7609625
31503384,7676222
31503384,7725509
31503384,7734765
31503384,7815508
31503384,7878287
31503384,7883758
31503384,7889731
31503384,7934179
31503384,8147519
31503384,8153500
31503384,8197774
31503384,8211100
31503384,8244750
31503384,8259283
31503384,8282713
31503384,8282719
31503384,8459304
31503384,8474730
31503384,8504567
31503384,8572314
31503384,8648280
31503384,8665094
31503384,8692265
31503384,8721201
31503384,8742197
31503384,8762891
31503384,8777215
31503384,8782253
31503384,8812700
31503384,8864093
31503384,8979492
31503384,9006114
31503384,9051080
31503384,9077116
31503384,9096599
31503384,9097961
31503384,9109082
31503384,9131693
31503384,9148372
31503384,9200066
31503384,9292494
31503384,9343172
31503384,9378498
31503384,9379740
31503384,9447354
31503384,9559594
31503384,9706463
31503384,9809156
31503384,9886012
31503384,9930351
31505088,10851899
31505088,11078313
31505088,11283876
31505088,7467249
31505088,9179028
31505088,9997763
31506368,10041678
31506368,10218461
31506368,10605983
31506368,10615876
31506368,10830143
31506368,11150106
31506368,11624023
31506368,11721959
31506368,11938673
31506368,6754209
31506368,7107675
31506368,7278330
31506368,7537819
31506368,7666834
31506368,7855840
31506368,8214376
31506368,8240849
31506368,8365010
31506368,8916817
31506368,8976510
31506368,9477700
31506368,9706616
31506368,9722542
31506368,9833281
31510830,10351681
31510830,10683765
31510830,11996259
31510830,7970308
31510830,8343739
31515181,10099087
31515181,10110343
31515181,10230403
31515181,10247299
31515181,10294295
31515181,10332589
31515181,10464869
31515181,10654712
31515181,10843512
31515181,10893849
31515181,10938471
31515181,10952305
31515181,11111329
31515181,11257247
31515181,11383463
31515181,11489155
31515181,11496383
31515181,11707314
31515181,11724750
31515181,12023003
31515181,12102862
31515181,12103987
31515181,6928412
31515181,7315388
31515181,7756048
31515181,7771755
31515181,7839292
31515181,8041978
31515181,8212561
31515181,8217215
31515181,8455734
31515181,8595709
31515181,8654700
31515181,8734429
31515181,8739183
31515181,8777564
31515181,9169246
31515181,9230773
31515181,9233379
31515181,9347029
31515181,9675060
31515181,9968665
31515181,9974654
31516421,6659564
31516421,7233524
31516421,7315478
31516421,7552853
31517322,11282182
31517322,7457119
31517322,8648603
31517322,9670495
31517639,10017423
31517639,10039798
31517639,10046356
31517639,10052910
31517639,10086753
31517639,10099257
31517639,10146123
31517639,10173666
31517639,10217742
31517639,10234459
31517639,10270526
31517639,10281758
31517639,10313731
31517639,10452742
31517639,10550032
31517639,10558787
31517639,10948135
31517639,10954435
31517639,11048648
31517639,11071846
31517639,11194530
31517639,11232659
31517639,11344505
31517639,11353786
31517639,11463730
31517639,11664074
31517639,11669472
31517639,11672197
31517639,11747835
31517639,11775998
31517639,11841743
31517639,12058858
31517639,12124732
31517639,12222368
31517639,7118516
31517639,7140524
31517639,7719076
31517639,8053725
31517639,8216677
31517639,8282639
31517639,8473419
31517639,8734498
31517639,8771841
31517639,8815414
31517639,8996817
31517639,9235468
31517639,9332721
31517639,9597460
31517639,9632683
31517639,9788589
31517639,9793749
31517639,9840073
31517639,9840079
31517639,9845426
31517639,9911813
31517639,9977663
31519425,10492530
31519425,10557933
31519425,10638587
31519425,10698122
31519425,10705703
31519425,10862396
31519425,11253435
31519425,11283295
31519425,11733542
31519425,11912781
31519425,11955976
31519425,12013919
31519425,7846693
31519425,7919958
31519425,8568803
31519425,8575569
31519425,8586774
31519425,9633869
31519425,9842961
31521159,10139906
31521159,6744636
31521159,7609303
31521159,7809234
31521159,8175516
31521159,8293523
31521671,10423981
31521671,10755856
31521671,10993986
31521671,11111256
31521671,11300708
31521671,12133422
31521671,7005377
31521671,7402748
31521671,8034192
31521671,8455787
31521671,9925896
31527300,10793191
31527300,11296383
31527300,11457233
31527300,11577141
31527300,8455605
31527300,9940488
31530066,10087093
31530066,10098970
31530066,10103121
31530066,10334046
31530066,10634391
31530066,10750449
31530066,10766411
31530066,10790652
31530066,10841877
31530066,10843756
31530066,10863783
31530066,10960719
31530066,11259212
31530066,11311191
31530066,11409812
31530066,11449258
31530066,11487100
31530066,11725074
31530066,11860880
31530066,11927774
31530066,11955157
31530066,11987265
31530066,12001338
31530066,12079652
31530066,12098010
31530066,12125644
31530066,6806029
31530066,7100530
31530066,7306256
31530066,7363585
31530066,7415304
31530066,7473740
31530066,7499377
31530066,7566393
31530066,7647514
31530066,7664974
31530066,7680496
31530066,7772606
31530066,7806962
31530066,7809894
31530066,7945002
31530066,7990064
31530066,8324443
31530066,8364760
31530066,8369973
31530066,8483306
31530066,8563217
31530066,8597784
31530066,8642651
31530066,8662770
31530066,8756295
31530066,8762097
31530066,8847467
31530066,8864733
31530066,8886538
31530066,8897627
31530066,8922872
31530066,9045945
31530066,9063270
31530066,9137200
31530066,9262139
31530066,9286279
31530066,9328093
31530066,9510881
31530066,9524088
31530066,9605539
31530066,9801279
31530066,9868594
31530066,9907781
31530066,9936084
31530066,9943787
31530066,9965398
31536805,10802537
31536805,11877664
31536805,7317600
31536805,7485071
31536805,7785898
31536805,7788426
31536805,8140777
31536805,8267480
31536805,8373633
31536805,8567777
31536805,8595838
31536805,8819911
31536805,9748404
31542305,10057861
31542305,10697706
31542305,11191927
31542305,11424010
31542305,11484649
31542305,12152362
31542305,7354322
31542305,7658151
31542305,7807356
31542305,7844478
31542305,7844513
31542305,8509015
31542305,8713955
31542740,10029316
31542740,10036230
31542740,10071499
31542740,10246604
31542740,10333712
31542740,10364168
31542740,10444904
31542740,10540610
31542740,10625148
31542740,10752086
31542740,10810036
31542740,10918856
31542740,11023770
31542740,11086504
31542740,11149689
31542740,11329915
31542740,11362866
31542740,11365697
31542740,11394937
31542740,11476883
31542740,11529292
31542740,11623737
31542740,11729958
31542740,11774384
31542740,11844171
31542740,11950946
31542740,12009150
31542740,12230403
31542740,6756340
31542740,7209816
31542740,7480463
31542740,7580149
31542740,7669560
31542740,7734660
31542740,7808685
31542740,7839851
31542740,7970627
31542740,8162651
31542740,8336243
31542740,8340679
31542740,8397289
31542740,8451307
31542740,8493530
31542740,8494624
31542740,8552057
31542740,8572393
31542740,8576962
31542740,8581066
31542740,8629350
31542740,8679185
31542740,8720651
31542740,8747611
31542740,8770682
31542740,8802278
31542740,8900315
31542740,8923950
31542740,9128255
31542740,9175310
31542740,9196200
31542740,9237579
31542740,9307899
31542740,9344959
31542740,9434305
31542740,9442928
31542740,9613794
31542740,9635131
31542740,9900999
31546119,10460633
31546119,10528295
31546119,11586311
31546119,6993986
31546119,7680378
31546119,8385272
31546119,8442670
31546119,8478961
31546119,8628025
31547202,6801720
31547202,7174688
31547202,7754473
31547202,7757892
31548948,6753803
31548948,7430144
31552597,8154947
31556665,10977068
31559415,7301406
31559415,8713323
31559415,9889498
31561997,10395190
31561997,10524880
31561997,10718173
31561997,10727793
31561997,10775919
31561997,10842336
31561997,11191927
31561997,11329345
31561997,11568958
31561997,11781779
31561997,11865953
31561997,8041978
31561997,8096380
31561997,8137459
31561997,8630357
31561997,8665045
31561997,9187615
31561997,9321801
31561997,9391018
31563966,10093936
31563966,10163269
31563966,10384956
31563966,10412681
31563966,10615775
31563966,10882431
31563966,11155328
31563966,11904731
31563966,11955122
31563966,12044987
31563966,7291803
31563966,7850959
31563966,8108538
31563966,8124521
31563966,8274485
31563966,8570669
31563966,8577029
31563966,9199942
31563966,9491000
31563966,9553677
31563966,9584749
31564608,10337593
31564608,10518765
31564608,9367734
31564608,9914947
31566688,
31567804,10065608
31567804,10069042
31567804,10239156
31567804,10291370
31567804,10300534
31567804,10765755
31567804,10841259
31567804,11339861
31567804,12075399
31567804,12112243
31567804,6997509
31567804,7451889
31567804,7659675
31567804,7851352
31567804,7855659
31567804,8021974
31567804,8445559
31567804,8515596
31567804,8662925
31567804,8697024
31567804,9019636
31567804,9235447
31567804,9327187
31567804,9353692
31567804,9493281
31567804,9619144
31567804,9685134
31567804,9769347
31567861,8663542
31574300,10757232
31574300,11649003
31574300,11657637
31574300,11755225
31574300,7101259
31574300,7967783
31574300,8132982
31574300,8575002
31574300,8633615
31574300,8861711
31574300,8861719
31574300,9296269
31574300,9448877
31574300,9876025
31575428,10064679
31575428,10581634
31575428,10620133
31575428,10680429
31575428,10957792
31575428,11570298
31575428,11753831
31575428,11854205
31575428,7462967
31575428,8215233
31575428,8507246
31575428,9362511
31575428,9372791
31575428,9808162
31575428,9812498
31575428,9894738
31575428,9943768
31575535,10125302
31575535,10337069
31575535,10878232
31575535,10906714
31575535,11067157
31575535,11238609
31575535,11344961
31575535,11547793
31575535,11924824
31575535,12246972
31575535,6797353
31575535,8033141
31575535,8542170
31575535,9636101
31575535,9691248
31575535,9837502
31575622,10593195
31575622,10664461
31575622,11163225
31575622,11211692
31575622,11593118
31575622,6856776
31575622,6990690
31575622,7418042
31575622,7694093
31575622,7791357
31575622,7903941
31575622,8217215
31575622,8238862
31575622,8240008
31575622,8552766
31575622,8601097
31575622,8654605
31575622,8778996
31575622,9680980
31583010,10111881
31583010,10454258
31583010,10546328
31583010,10890970
31583010,10993159
31583010,10995380
31583010,11058136
31583010,11133709
31583010,11157244
31583010,11578911
31583010,11592617
31583010,11603831
31583010,11866074
31583010,11892204
31583010,11966478
31583010,12086606
31583010,6771113
31583010,7667301
31583010,7817060
31583010,7920520
31583010,7974641
31583010,8047832
31583010,8248018
31583010,8357803
31583010,8408057
31583010,8505242
31583010,8869369
31583010,8924132
31583010,8950889
31583010,9112623
31583010,9138646
31583010,9142753
31583010,9238085
31583010,9297555
31583010,9554222
31583010,9856735
31583453,10123759
31583453,10632935
31583453,11534121
31583453,11701303
31583453,12234575
31583453,7850699
31583453,8137388
31583453,9135161
31583453,9287245
31583453,9489177
31583453,9808608
31583453,9847038
31584961,10415961
31584961,10841826
31584961,10906713
31584961,11150108
31584961,12104478
31584961,6777776
31584961,8214015
31584961,9035269
31584961,9071538
31584961,9535531
31584961,9669950
31588045,10226078
31588045,10559424
31588045,10565798
31588045,10664151
31588045,10763174
31588045,11054114
31588045,11266151
31588045,11295126
31588045,11527305
31588045,11573549
31588045,11743182
31588045,11783630
31588045,11808705
31588045,11858891
31588045,11864306
31588045,11883610
31588045,12083277
31588045,12110997
31588045,12199117
31588045,6852756
31588045,7029276
31588045,7225779
31588045,7476339
31588045,7561110
31588045,7605054
31588045,7611735
31588045,7616651
31588045,7768871
31588045,8077048
31588045,8079300
31588045,8220460
31588045,8278560
31588045,8404667
31588045,8489297
31588045,8847280
31588045,9069619
31588045,9146999
31588045,9280808
31588045,9305420
31588045,9364227
31588045,9591079
31588045,9603302
31588045,9615419
31588045,9632434
31588045,9634586
31588045,9647233
31588045,9853248
31588045,9940488
31588045,9961043
31588045,9990618
31588045,9994720
31589770,10346343
31589770,10667215
31589770,11541208
31589770,12166187
31589770,6904498
31589770,9509483
31591014,10077517
31591014,10293066
31591014,10430156
31591014,11270137
31591014,11496383
31591014,12237427
31591014,7533113
31591014,7683373
31591014,7747019
31591014,7907587
31591014,7953238
31591014,7984423
31591014,8238848
31591014,8262000
31591014,8265117
31591014,8283555
31591014,8429061
31591014,8476213
31591014,8628023
31591014,8664894
31591014,8671210
31591014,8904703
31591014,9030094
31591014,9034746
31591014,9248998
31591014,9851144
31591132,10341944
31591132,10484060
31591132,10994004
31591132,11137637
31591132,11157162
31591132,11831617
31591132,12132322
31591132,12225596
31591132,6893384
31591132,8272719
31591132,8473983
31591132,8534042
31591754,10395411
31594780,10037522
31594780,10053873
31594780,10065162
31594780,10155697
31594780,10169694
31594780,10227280
31594780,10385028
31594780,10505380
31594780,10527812
31594780,10564833
31594780,10624587
31594780,10709169
31594780,10727317
31594780,10810647
31594780,10862140
31594780,10888279
31594780,10924916
31594780,10968430
31594780,11045407
31594780,11104447
31594780,11277155
31594780,11299976
31594780,11306502
31594780,11349199
31594780,11439209
31594780,11473819
31594780,11803813
31594780,11856594
31594780,11885070
31594780,11909463
31594780,12137577
31594780,6780322
31594780,6960381
31594780,7191940
31594780,7230765
31594780,7264254
31594780,7275502
31594780,7288831
31594780,7320986
31594780,7341693
31594780,7364326
31594780,7493213
31594780,7495103
31594780,7591046
31594780,7601324
31594780,7613028
31594780,7614852
31594780,7655259
31594780,7675172
31594780,7710235
31594780,7721490
31594780,7772736
31594780,7815392
31594780,7865524
31594780,7865665
31594780,7879797
31594780,7896150
31594780,7916383
31594780,7997586
31594780,8175965
31594780,8185553
31594780,8186902
31594780,8245099
31594780,8270893
31594780,8283589
31594780,8320969
31594780,8350483
31594780,8369027
31594780,8419532
31594780,8515502
31594780,8531127
31594780,8722174
31594780,8746577
31594780,8805985
31594780,8840806
31594780,8867781
31594780,8872199
31594780,8895200
31594780,8933100
31594780,8957221
31594780,9059242
31594780,9086774
31594780,9098850
31594780,9112033
31594780,9136028
31594780,9161475
31594780,9219946
31594780,9234732
31594780,9236990
31594780,9237861
31594780,9270293
31594780,9289830
31594780,9299928
31594780,9328268
31594780,9410285
31594780,9468805
31594780,9493675
31594780,9508552
31594780,9666162
31594780,9719631
31594780,9786069
31594780,9790251
31594780,9793331
31594780,9800794
31594780,9827935
31594780,9828940
31594780,9896500
31599842,10089962
31599842,10939890
31599842,10977068
31599842,11402103
31599842,12178225
31599842,7725266
31599842,7793107
31599842,8985536
31599842,9631715
31601873,10047703
31601873,10115788
31601873,10635721
31601873,10911940
31601873,11098584
31601873,11472433
31601873,11885479
31601873,12024573
31601873,6787203
31601873,7161172
31601873,7374722
31601873,7921653
31601873,8714427
31601873,9013352
31601873,9202937
31601873,9499955
31602750,10370290
31602750,11103285
31602750,11111580
31602750,11372956
31602750,11701354
31602750,8058769
31602750,8403026
31602750,8408900
31602750,8655314
31602750,8742908
31602750,9586422
31606795,10437224
31606795,10920123
31606795,11122235
31606795,11638276
31606795,11642028
31606795,11848975
31606795,7684844
31606795,7915659
31606795,8129051
31606795,8178635
31606795,8882953
31606795,9484571
31606795,9860101
31610714,10152335
31610714,10181219
31610714,10449760
31610714,10491005
31610714,10513031
31610714,10806764
31610714,11200488
31610714,11280754
31610714,11654932
31610714,11731168
31610714,11852486
31610714,12249260
31610714,6814386
31610714,7467779
31610714,7795258
31610714,8231358
31610714,8282945
31610714,8318394
31610714,8505441
31610714,8580675
31610714,9132735
31610714,9438066
31610714,9596465
31610714,9700042
31610714,9707891
31610714,9890087
31612741,10154158
31612741,10217247
31612741,10322866
31612741,10585894
31612741,10747954
31612741,11622250
31612741,11792734
31612741,12115533
31612741,8485428
31612741,8542255
31612741,8628925
31612741,8970594
31612741,9757131
31613840,11851853
31613840,8518964
31613840,9796889
31615612,7843149
31615612,8124920
31618793,10164102
31618793,10475182
31618793,11743235
31618793,12228018
31618793,6994147
31618793,8199158
31618793,8843350
31618793,9290984
31618793,9699895
31618793,9816228
31621422,12149282
31621422,8976222
31622072,10587783
31622072,9446862
31622072,9945348
31626295,12106897
31626295,12230406
31626295,8810626
31626295,9803557
31626744,10044562
31626744,10495511
31626744,10560762
31626744,10589385
31626744,11317539
31626744,11414829
31626744,7511001
31626744,9255661
31626744,9990905
31629022,11470146
31629022,11562468
31629022,7047659
31629022,7610722
31629022,8252419
31629022,8527363
31629022,8996663
31629022,9011857
31630986,10769780
31630986,10886748
31630986,11304147
31630986,11729852
31630986,7013052
31630986,7408765
31630986,8003199
31630986,8177026
31630986,8649015
31630986,8783906
31630986,9147485
31630986,9177098
31637652,10893849
31637652,10942841
31637652,11392605
31637652,7280461
31637652,7403247
31637652,7403255
31637652,8027950
31637652,8481397
31637652,9841214
31637680,
31637832,10664865
31637832,11891105
31637832,6900005
31637832,8904272
31637832,9484571
31639851,10589056
31639851,11061807
31639851,11932865
31639851,7265083
31639851,8208385
31639851,8208418
31639851,8321892
31639851,8359483
31639851,8575771
31640886,10888049
31640886,11575395
31644398,10212884
31644398,7176522
31644398,7409839
31644398,8015255
31645013,10193449
31645013,11008766
31645013,11262562
31645013,11287469
31645013,12019868
31645013,7450389
31645013,8184567
31645013,8673540
31645013,8761216
31645013,8943458
31645013,9027488
31645013,9034746
31645013,9130820
31645013,9209877
31645013,9922103
31645013,9999667
31646441,10772765
31646441,11274426
31646441,8130814
31647506,10681525
31647506,6813590
31647506,7686086
31647506,8763364
31647506,8776559
31648776,12132087
31648776,9556436
31651449,10477079
31651449,10509734
31651449,10900343
31651449,11170586
31651449,11431736
31651449,6884353
31651449,7844243
31651449,8290141
31651449,8620339
31651677,10196848
31651677,10821325
31651677,11571721
31651677,11905977
31651677,12156402
31651677,12192466
31651677,8567777
31651677,8905069
31651677,8964089
31651677,9278079
31651677,9748404
31651677,9807046
31651741,10337199
31651956,10925059
31651956,11408983
31651956,11971012
31651956,7647246
31651956,7744590
31651956,8100888
31651956,9400551
31651956,9452591
31651956,9667165
31652266,10101485
31652266,11075373
31652266,11554813
31652266,6814254
31652266,7551569
31652266,7881356
31652266,8026641
31652266,8419690
31652266,8664959
31652266,9149133
31652266,9426918
31665970,
31665997,10064751
31665997,10227866
31665997,10252293
31665997,10396329
31665997,10447831
31665997,10517735
31665997,10526979
31665997,10697676
31665997,10697697
31665997,10808266
31665997,10829826
31665997,10831062
31665997,10842472
31665997,11051583
31665997,11186594
31665997,11229549
31665997,11467607
31665997,11530813
31665997,12093321
31665997,12101571
31665997,12223890
31665997,6898849
31665997,7644144
31665997,7882902
31665997,7917115
31665997,8328953
31665997,8560780
31665997,8616833
31665997,8930557
31665997,8962160
31665997,8969891
31665997,9005250
31665997,9396151
31665997,9695105
31665997,9892210
31665997,9940399
31665997,9953665
31665997,9991640
31673609,10789545
31673609,6805202
31673609,8837247
31673609,9611189
31673609,9813935
31676110,11129978
31676110,11294185
31676110,11417659
31676110,7246738
31676110,7709797
31676110,8691196
31676110,8815013
31676110,9027142
31676110,9505214
31678937,6830622
31682546,10224754
31682546,10315385
31682546,11186595
31682546,11954500
31682546,7531340
31682546,8904641
31682546,9020184
31682546,9166632
31682546,9213058
31682546,9252452
31682546,9399893
31682546,9554042
31683314,10020316
31683314,10033336
31683314,10134257
31683314,10314136
31683314,10379173
31683314,10451707
31683314,10486721
31683314,10487586
31683314,10625721
31683314,10662751
31683314,10714246
31683314,10915410
31683314,10922540
31683314,11025620
31683314,11186479
31683314,11188688
31683314,11213747
31683314,11226006
31683314,11256528
31683314,11256619
31683314,11394594
31683314,11443364
31683314,11715278
31683314,11967878
31683314,11998116
31683314,12077999
31683314,7191779
31683314,7237943
31683314,7329583
31683314,7517554
31683314,7947387
31683314,8251929
31683314,8502465
31683314,8532037
31683314,8564700
31683314,8579303
31683314,8692396
31683314,8742389
31683314,8826712
31683314,8976270
31683314,9219003
31683314,9255921
31683314,9276637
31683314,9301557
31683314,9311401
31683314,9369431
31683314,9382714
31683314,9398972
31683314,9549430
31683314,9550746
31683314,9574899
31683314,9596656
31683314,9664263
31683314,9791464
31688556,10161239
31688556,7401763
31688556,8380648
31688556,8664894
31688556,9379843
31689260,10853106
31689260,10870734
31689260,10900965
31689260,11391670
31689260,11827046
31689260,6634397
31689260,6844647
31689260,7546454
31689260,7967783
31689260,8075424
31689260,8131432
31689260,8510285
31689260,8722657
31689260,8917626
31689260,8991391
31689260,9296269
31689260,9411356
31689260,9746674
31689260,9808720
31691306,10282130
31691306,10424393
31691306,10468130
31691306,10484721
31691306,10693781
31691306,10784488
31691306,10823737
31691306,10845207
31691306,10895848
31691306,11047149
31691306,11211271
31691306,11261406
31691306,11376976
31691306,11402659
31691306,11770443
31691306,11796066
31691306,11829746
31691306,7002904
31691306,7545388
31691306,8037932
31691306,9116136
31691306,9325767
31691306,9330762
31691390,10024199
31691390,10796457
31691390,10852992
31691390,10939945
31691390,11015182
31691390,11464819
31691390,11895839
31691390,11924105
31691390,7125434
31691390,7531340
31691390,7962340
31691390,8217215
31691390,8280246
31691390,8281797
31691390,8298594
31691390,9252452
31691390,9669996
31692104,11342894
31692104,11523498
31692104,6957669
31692104,7692695
31692133,10018998
31692133,10023267
31692133,10201921
31692133,10248187
31692133,10330906
31692133,10365595
31692133,11058912
31692133,11421478
31692133,11423709
31692133,11694624
31692133,11815490
31692133,12128387
31692133,7066531
31692133,7426236
31692133,7533113
31692133,7753059
31692133,7880143
31692133,8020563
31692133,8490333
31692133,8594525
31692133,8595805
31692133,8720325
31692133,8777564
31692133,8812494
31692133,9007041
31692133,9486638
31692133,9629978
31692133,9835555
31692133,9904129
31692133,9955349
31696672,10559176
31696672,10992493
31696672,11961333
31696672,12234508
31696672,8935600
31696672,9548117
31698639,11382301
31705545,10026975
31705545,10361648
31705545,10524758
31705545,10606794
31705545,10842435
31705545,12258191
31705545,7318101
31705545,8281984
31705545,8785917
31705545,9349236
31710682,10052954
31710682,11725770
31710682,11879724
31710682,9306190
31713040,10530259
31713040,10710810
31713040,11147440
31713040,11622360
31713040,11886620
31713040,6957646
31713040,8641214
31713040,9360386
31713040,9639433
31715052,10219352
31715052,7480858
31715052,9152267
31715530,
31718813,
31718956,10105485
31718956,10317085
31718956,10348918
31718956,10649718
31718956,11065727
31718956,11402103
31718956,11651422
31718956,12038736
31718956,8063068
31718956,8759006
31718956,9093027
31718956,9207755
31718956,9486294
31718956,9825153
31722022,10001548
31722022,10018998
31722022,10035583
31722022,10071944
31722022,10127686
31722022,10149177
31722022,10204012
31722022,10282149
31722022,10327918
31722022,10355174
31722022,10401306
31722022,10433178
31722022,10445619
31722022,10474323
31722022,10558011
31722022,10642603
31722022,10691982
31722022,10691987
31722022,10692270
31722022,10716829
31722022,10809451
31722022,10823434
31722022,10957421
31722022,11003197
31722022,11056296
31722022,11380795
31722022,11488208
31722022,11499025
31722022,11566900
31722022,11707626
31722022,11806827
31722022,11867835
31722022,11903160
31722022,11950626
31722022,11951736
31722022,12103988
31722022,12128387
31722022,6902764
31722022,7304408
31722022,7423757
31722022,7547177
31722022,7571448
31722022,7753059
31722022,7779662
31722022,8027950
31722022,8130993
31722022,8243701
31722022,8627324
31722022,8648865
31722022,8807760
31722022,8818808
31722022,8847438
31722022,9031796
31722022,9060417
31722022,9177792
31722022,9187596
31722022,9357143
31722022,9644408
31722022,9762150
31730188,10293066
31730188,10332589
31730188,10336259
31730188,10379445
31730188,10390915
31730188,10615876
31730188,10754350
31730188,10910625
31730188,10994776
31730188,11392605
31730188,11811872
31730188,11863753
31730188,11908922
31730188,6902804
31730188,7809894
31730188,7878639
31730188,7914112
31730188,8004556
31730188,8011291
31730188,8018290
31730188,8170011
31730188,8217215
31730188,8601097
31730188,9232943
31730188,9410627
31730188,9641539
31730188,9664726
31730188,9792431
31730188,9904129
31730188,9996401
31730572,10676665
31730572,10802539
31730572,11877664
31730572,11905977
31730572,11908922
31730572,8272973
31730572,8567777
31730572,8964089
31730572,9278079
31730572,9293726
31730572,9720562
31730918,10131725
31730918,10349448
31730918,10407692
31730918,10531113
31730918,10726993
31730918,10836023
31730918,11100078
31730918,11149227
31730918,12228788
31730918,7882527
31730918,8416225
31730918,8582572
31730918,8945331
31730918,9707867
31730918,9707976
31730918,9931327
31731830,11518734
31731830,6887751
31731830,8802777
31731830,9990426
31733920,11618586
31733920,8813317
31733920,9131383
31733920,9998935
31738436,10533723
31738436,10756920
31738436,11404556
31738436,11414829
31738436,7533049
31738436,7612584
31738436,7719614
31738436,8526620
31738436,8531153
31738436,8574030
31738436,9007822
31738436,9121819
31738436,9544373
31740961,10577296
31740961,10632935
31740961,10983659
31740961,12212915
31740961,7854393
31740961,8121887
31740961,8738769
31740961,9020025
31740961,9306585
31740961,9456668
31740961,9892343
31743082,10122503
31743082,11181299
31743082,11807276
31743082,8599112
31743082,8811380
31743082,9363308
31744064,10637832
31744064,6915390
31744781,10731300
31744781,10836095
31744781,10900014
31744781,11017426
31744781,11698215
31744781,7581736
31744781,8100888
31744781,9703971
31744781,9849950
